X,Y,FID,OBJECTID,TFM_ID,TFM_DESC,TFM_TYP_DE,MOVEMENT_T,SITE_DESC,ROAD_NBR,DECLARED_R,LOCAL_ROAD,DATA_SRC_C,DATA_SOURC,TIME_CATEG,YEAR_SINCE,LAST_YEAR,AADT_ALLVE,AADT_TRUCK,PER_TRUCKS
146.044167494932026,-37.044616387397383,16661,16574,18592,MAROONDAH HWY W BD 600M E OF PYKES RD @193.6KM FROM MELBOURNE,MIDBLOCK,All Moves,MAROONDAH HWY 600M E OF PYKES RD @193.6KM FROM MELBOURNE,2720,MAROONDAH HIGHWAY,MAROONDAH HIGHWAY,APARX,Classification,Less than 2 Years,1,2015,1100,130,0.12
143.46754332751334,-36.325644283445541,16662,16618,38238,CALDER HWY NWBD 2.1KM SE OF BARRAKEE RD @242.7KM FROM MELBOURNE,MIDBLOCK,All Moves,CALDER HWY 2.1KM SE OF BARRAKEE RD @242.7KM FROM MELBOURNE,2530,CALDER HIGHWAY,CALDER HIGHWAY,APARX,Classification,Greater than 10 Years,21,1995,410,110,0.27
145.309278662849266,-38.014110802838815,16663,16114,40321,NARRE WARREN NORTH RD S OF MAGID DR,INTERSECTION,Left Missing,NARRE WARREN NORTH RD/MAGID DR/RYELANDS DR,5940,NARRE WARREN NORTH ROAD,NARRE WARREN NORTH ROAD,SCATS,Scats,Greater than 10 Years,13,2003,11000,0,0
144.904042808072774,-37.261093421215051,16664,16026,37372,NORTHERN HWY N BD 300M S OF HIDDEN VALLEY BLVD,MIDBLOCK,All Moves,NORTHERN HWY 300M S OF HIDDEN VALLEY BLVD,9999,Missing Data,WILLOWMAVIN ROAD,APARX,Classification,Between 2 and 5 Years,5,2011,5000,560,0.11
144.846698633709849,-37.8403611994299,16665,16765,13784,MILLERS RD S BD BTWN MASON ST & KOROROIT CREEK RD,INTERSECTION,Scheduled PubTpt Bus flow,MILLERS RD BTWN MASON ST & KOROROIT CREEK RD,5834,MILLERS ROAD,MILLERS ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.379014531987252,-37.813937991063391,16666,16575,16009,MT. DANDENONG TOURIST RD 100M BEFORE MOUNTAIN VIEW RD,INTERSECTION,Scheduled PubTpt Bus flow,MT. DANDENONG TOURIST RD 100M BEFORE MOUNTAIN VIEW RD,4991,MOUNT DANDENONG ROAD,MOUNT DANDENONG TOURIST ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.74804322797192,-37.860936399826684,16667,16269,39688,PALMERS RD W OF ASHCROFT AV,INTERSECTION,All Moves,PALMERS RD/ASHCROFT AVE,9999,Missing Data,PALMERS ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.245656857557861,-36.919032891098986,16668,16619,36425,TARCOMBE RD E BD 400M E OF HUME FWY @ 3.4KM FROM AVENEL,MIDBLOCK,All Moves,TARCOMBE RD 400M E OF HUME FWY @ 3.4KM FROM AVENEL,9999,Missing Data,TARCOMBE ROAD,APARX,Classification,Greater than 10 Years,19,1997,100,0,0.07
145.493240304902997,-38.071086288229971,16669,16115,36188,RACECOURSE RD SE OF PRINCES HWY EAST,INTERSECTION,All Moves,PRINCES HWY EAST & RACECOURSE RD,5770,HEALESVILLE-KOO-WEE-RUP ROAD,RACECOURSE ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.526491313488776,-37.287990957723068,16670,16027,40421,THREE CHAIN RD W BD 100M E OF CALDER HWY @ 12.9KM FROM LANCEFIELD,MIDBLOCK,All Moves,THREE CHAIN RD 100M E OF CALDER HWY @ 12.9KM FROM LANCEFIELD,9999,Missing Data,THREE CHAIN ROAD,APARX,Classification,Greater than 10 Years,15,2001,490,50,0.1
145.028423510353662,-37.740714358235408,16671,16270,40616,HOMEMAKER ACCESS RD S OF MURRAY RD,INTERSECTION,All Moves,MURRAY RD/SHOPPING CENTRE ACCESS,5732,MURRAY ROAD,MURRAY ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.728918357368627,-37.636015323429653,16672,16620,35983,BULLA-DIGGERS REST RD W OF CALDER FWY,INTERSECTION,All Moves,BULLA-DIGGERS REST RD & CALDER FWY,9999,Missing Data,BULLA-DIGGERS REST ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,1300,110,0.09
144.982656870245705,-37.873530818376892,16673,16766,15952,MITFORD ST 70M AFTER DICKENS ST,INTERSECTION,Scheduled PubTpt Bus flow,MITFORD ST 70M AFTER DICKENS ST,9999,Missing Data,MITFORD STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.95338330123235,-37.655517908666035,16674,16116,42760,HUME HWY S OF NATIONAL BLVD,INTERSECTION,Left Missing,HUME HWY/NATIONAL BLVD,5500,COBURG-CRAIGIEBURN ROAD,SYDNEY ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,22000,0,0
145.161040377083054,-37.70360397085566,16675,16576,16393,MAIN RD E BD BTWN WATTLETREE RD & RESEARCH-WARRANDYTE RD,INTERSECTION,Scheduled PubTpt Bus flow,MAIN RD BTWN WATTLETREE RD & RESEARCH-WARRANDYTE RD,5790,ELTHAM-YARRA GLEN ROAD,MAIN ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
146.364527913144343,-38.333385557869704,16676,16028,39308,BOOLARRA-CHURCHILL RD W BD 200M W OF MIDDLE CREEK RD @ 17.2KM FROM TRARALGON,MIDBLOCK,All Moves,BOOLARRA-CHURCHILL RD 200M W OF MIDDLE CREEK RD @ 17.2KM FROM TRARALGON,5907,BOOLARRA-CHURCHILL ROAD,MONASH WAY,APARX,Classification,Greater than 10 Years,15,2001,760,80,0.11
145.104751209838383,-37.704823127488929,16677,16271,38289,GRIMSHAW ST W OF CHURCH ST,INTERSECTION,All Moves,GRIMSHAW ST/CHURCH ST/MAIN ST,5718,GRIMSHAW STREET,GRIMSHAW STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.127402199811712,-37.796771185419644,16678,16621,40714,EASTERN FWY ONRAMP E OF TRAM RD,INTERSECTION,All Moves,TRAM RD/EASTERN FWY,7113,5320B 2830F,TRAM-EASTERN OUT RAMP ON,SCATS,Scats,Between 5 and 10 Years,9,2007,8000,0,0
145.302797001064391,-37.801182899554377,16679,16767,18297,MT. DANDENONG RD 50M BEFORE CHURCHILL WAY,INTERSECTION,Scheduled PubTpt Bus flow,MT. DANDENONG RD 50M BEFORE CHURCHILL WAY,5781,MOUNT DANDENONG ROAD,MT DANDENONG ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.27040514713795,-36.755712673175942,16680,16117,41525,WATTLE ST NW of BARNARD ST DEPARTURE,INTERSECTION,All Moves,BARNARD ST NE OF WATTLE ST DEPARTURE,9999,Missing Data,WATTLE STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.129549717043005,-37.893373747692337,16681,16029,38366,MONASH FWY WB ON RAMP W OF FORSTER RD DEPARTURE,INTERSECTION,On Ramp,FORSTER RD N OF MONASH FWY OFF RAMP DEPARTURE,7298,5460B 2000R,FORSTER-MONASH IN RAMP ON,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.899671849470849,-37.799237106790684,16682,16577,18530,NICHOLSON ST N OF HOPKINS ST,INTERSECTION,All Moves,BARKLY ST/DROOP ST/HOPKINS ST/NICHOLSON ST,9999,Missing Data,NICHOLSON STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.988117904404902,-37.830918895007379,16683,16622,41172,ALEXANDRA AVE SE OF PUNT RD,INTERSECTION,All Moves,PUNT RD/ALEXANDRA AVE,5019,ALEXANDRA AVENUE,ALEXANDRA AVENUE,SCATS,Scats,Less than 2 Years,0,2016,17000,0,0
145.215533915347152,-38.014632233209028,16684,16272,42375,GREENS RD E OF DANDENONG-FRANKSTON RD,INTERSECTION,Left Missing,DANDENONG-FRANKSTON RD/GREENS RD,5168,BRAESIDE-DANDENONG ROAD,GREENS ROAD,SCATS,Scats,Less than 2 Years,1,2015,12000,0,0
145.251990705202388,-38.204905722875907,16685,16118,35851,BAXTER-TOORADIN RD W OF TYABB-TOORADIN RD,INTERSECTION,All Moves,BAXTER-TOORADIN RD & TYABB-TOORADIN RD,5764,BAXTER-TOORADIN ROAD,BAXTER-TOORADIN ROAD,TMVMT,Manual,Greater than 10 Years,16,2000,2200,150,0.07
145.074471600715469,-37.908176889103878,16686,16030,17953,NORTH RD E BD E OF POATH RD,INTERSECTION,All Moves,NORTH RD E OF POATH RD,2060,NORTH ROAD HIGHWAY,NORTH ROAD,MOTSV,Manual,Between 2 and 5 Years,5,2011,22000,960,0.04
145.059654064299934,-37.9444430963324,16687,16768,12634,CHESTERVILLE RD AT INDEPENDENCE ST,INTERSECTION,Scheduled PubTpt Bus flow,CHESTERVILLE RD AT INDEPENDENCE ST,5317,CHESTERVILLE ROAD,CHESTERVILLE ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.953216600310014,-37.647628001386806,16688,16578,41053,NORTHBOURNE AVE E OF HUME HWY,INTERSECTION,All Moves,HUME HWY / TRUCK CITY DR / NORTHBOURNE AV,9999,Missing Data,NORTHBOURNE ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.993604163423271,-37.796032499384971,16689,16623,36946,HODDLE ST S BD S OF EASTERN FWY WB OFFRAMP,INTERSECTION,All Moves,HODDLE ST N OF EASTERN FWY OFFRAMP,2080,HODDLE HIGHWAY,HODDLE STREET,TMVMT,Manual,Greater than 10 Years,18,1998,37000,0,0
145.166872013796251,-38.068723626169472,16690,16273,38505,THOMPSON RD E OF ALAN BIRD DR,INTERSECTION,All Moves,THOMPSON RD/ALAN BIRD DRV,5164,THOMPSON ROAD,THOMPSON ROAD,SCATS,Scats,Between 2 and 5 Years,4,2012,13000,0,0
145.144699097414758,-37.990853696903564,16691,16031,36777,CHELTENHAM RD E OF SPRINGVALE RD DEPARTURE,INTERSECTION,All Moves,SPRINGVALE RD & CHELTENHAM RD DEP,2050,STATE (LOWER DANDENONG/CHELTENHAM) HIGHWAY,CHELTENHAM ROAD,TMVMT,Manual,Between 2 and 5 Years,3,2013,21000,990,0.05
144.89050419693055,-37.734324414961513,16692,16119,42225,CALDER FWY UNDER TULLAMARINE FWY INBOUND,INTERSECTION,All Moves,SVO_Map_LTD:300||SITE DESC: PRINCES FWY WEST BTWN PRINCES HWY & DUNCANS RD,2530,CALDER FREEWAY,CALDER FREEWAY,INDET,Freeway Data Station,Greater than 10 Years,13,2003,37000,0,0
144.972449908878133,-37.767347903108664,16693,16769,42349,LYGON ST S OF BLYTH ST,INTERSECTION,All Moves,BLYTH ST & LYGON ST,9999,Missing Data,LYGON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.026070087719944,-37.383158002568699,16694,16624,38987,HUME FWY S BD S OF WALLAN REST AREA (47KM),MIDBLOCK,All Moves,HUME FWY S OF WALLAN REST AREA (47KM),2550,HUME FREEWAY,HUME FREEWAY,APARX,Classification,Between 2 and 5 Years,3,2013,9700,2500,0.26
144.883511859210074,-37.68133909607262,16695,16274,38303,MICKLEHAM RD N OF DPI ACCESS,INTERSECTION,All Moves,MICKLEHAM RD/DPI ACCESS,5820,MICKLEHAM ROAD,MICKLEHAM ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,18000,0,0
144.99148410002627,-37.776747375352706,16696,16579,38473,CHARLES ST E OF ST GEORGES RD,INTERSECTION,All Moves,CHARLES ST & MERRI PDE & ST GEORGES RD,9999,Missing Data,CHARLES STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.201986945705471,-37.818950597867243,16697,16120,36481,COCHRANE ST S OF WHITEHORSE RD,INTERSECTION,All Moves,WHITEHORSE RD & COOK RD & COCHRANE ST,9999,Missing Data,COCHRANE STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.302661642742919,-38.340117973890152,16698,16032,37739,GREAT OCEAN RD W OF DUFFIELDS RD DEPARTURE,INTERSECTION,All Moves,DUFFIELDS RD N OF GREAT OCEAN RD DEPARTURE,9999,Missing Data,MEABY STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.971061604850718,-37.778336510515082,16699,16275,10344,BRUNSWICK RD 20M AFTER LYGON ST,INTERSECTION,Scheduled PubTpt Bus flow,BRUNSWICK RD 20M AFTER LYGON ST,5863,BRUNSWICK ROAD,BRUNSWICK ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.344149970308365,-38.18232640950324,16700,16625,38275,SETTLEMENT RD W BD W OF SURF COAST HWY,INTERSECTION,All Moves,CORIO ST N OF SETTLEMENT RD,2800,CORIO-WAURN PONDS ROAD,SETTLEMENT ROAD,TMVMT,Manual,Greater than 10 Years,17,1999,7200,450,0.06
145.02390310987596,-37.765857250986926,16701,16580,39769,DAREBIN RD W OF GRANGE RD TURNS ONLY,INTERSECTION,Incomplete Through,DAREBIN RD & GRANGE RD TURNS ONLY,5192,DAREBIN ROAD,DAREBIN ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.91783562774927,-37.679501514106597,16702,16770,18480,PEARCEDALE PDE NE OF MAIN ST,INTERSECTION,All Moves,PEARCEDALE PDE/MAIN ST,9999,Missing Data,PEARCEDALE PARADE,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.865200514097069,-37.74669782396041,16703,16121,35436,THE CROSSWAY E OF MILLEARA RD,INTERSECTION,All Moves,MILLEARA RD & THE CROSSWAY,9999,Missing Data,THE CROSSWAY,TMVMT,Manual,Greater than 10 Years,16,2000,220,0,0
145.39761212194432,-37.760647874760501,16704,16033,39936,WARBURTON HWY E BD 3.1K E OF MAROONDAH HWY @ 42.9KM FROM MELBOURNE,MIDBLOCK,All Moves,WARBURTON HWY 3.1K E OF MAROONDAH HWY @ 42.9KM FROM MELBOURNE,2100,WARBURTON HIGHWAY,WARBURTON HIGHWAY,APARX,Classification,Greater than 10 Years,15,2001,5700,380,0.07
145.003508214082046,-37.737921640087563,16705,16626,38274,MURRAY RD W BD W of HIGH ST,INTERSECTION,All Moves,HIGH ST N OF MURRAY RD,5732,MURRAY ROAD,MURRAY ROAD,TMVMT,Manual,Greater than 10 Years,18,1998,10000,410,0.04
145.952233827538237,-38.168705689674695,16706,16276,37631,PRINCES FWY EAST E BD BTWN KORUMBURRA-WARRAGUL RD & DROUIN-WARRAGUL RD,MIDBLOCK,All Moves,PRINCES FWY EAST BTWN DROUIN-WARRAGUL RD & KORUMBURRA-WARRAGUL RD,2510,PRINCES FREEWAY EAST,PRINCES FREEWAY,APARX,Classification,Less than 2 Years,1,2015,8600,1200,0.14
145.254927295258994,-38.204826387463072,16707,16122,37660,BAXTER-TOORADIN RD NEBD NE OF TYABB-TOORADIN RD,INTERSECTION,All Moves,SMITHS LA N OF BAXTER-TOORADIN RD,5764,BAXTER-TOORADIN ROAD,BAXTER-TOORADIN ROAD,TMVMT,Manual,Greater than 10 Years,16,2000,2900,230,0.08
145.116323607784096,-37.950423060966017,16708,16034,35714,RYANS_RD E OF CLAYTON_RD,INTERSECTION,All Moves,CLAYTON RD/RYANS RD,9999,Missing Data,RYANS ROAD,SCATS,Scats,Greater than 10 Years,12,2004,640,0,0
144.568190736927392,-37.684307008951151,16709,16771,38701,HIGH ST W OF STATION RD,INTERSECTION,All Moves,HIGH ST/ONEILLS RD/STATION RD,5048,MELTON MAIN ROAD,COBURNS ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.183800708550706,-38.330569800143763,16710,16581,38112,STONY POINT RD SE OF FRANKSTON-FLINDERS RD,INTERSECTION,All Moves,FRANKSTON-FLINDERS RD / STONY POINT RD,5758,STONY POINT ROAD,STONY POINT ROAD,SCATS,Scats,Between 2 and 5 Years,5,2011,4300,0,0
145.289347557322316,-38.115846694390257,16711,16627,36717,CAMERON ST S BD S OF BERWICK-CRANBOURNE,INTERSECTION,All Moves,CAMERON ST N OF BERWICK-CRANBOURNE,5903,CRANBOURNE-NARRE WARREN ROAD,CAMERON STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.11818660314745,-37.92845557696311,16712,16277,12636,CENTRE RD 35M BEFORE CLAYTON RD,INTERSECTION,Scheduled PubTpt Bus flow,CENTRE RD 35M BEFORE CLAYTON RD,5304,CENTRE ROAD,CENTRE ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.918353830787908,-37.829089996455998,16713,16123,37782,WESTGATE FWY OFF-RAMP TO COOK ST WB,MIDBLOCK,Off Ramp Right Missing,WESTGATE FWY OFF-RAMP TO COOK ST,7555,2820R 5986B,WEST GATE IN-COOK RAMP OF,APARX,Classification,Greater than 10 Years,16,2000,10000,1600,0.16
145.015699910276453,-37.900940032076846,16714,16582,39142,NORTH RD W OF HAWTHORN RD DEPARTURE,INTERSECTION,All Moves,HAWTHORN RD N OF NORTH RD DEPARTURE,2060,NORTH ROAD HIGHWAY,NORTH ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.498155009239866,-38.555169096020691,16715,16035,43128,TURNBULL-WOOLAMAI RD S BD 200M N OF BASS HWY,MIDBLOCK,All Moves,TURNBULL-WOOLAMAI RD 200M N OF BASS HWY,9999,Missing Data,TURNBULL-WOOLAMAI ROAD,APARX,Classification,Greater than 10 Years,15,2001,70,0,0.13
144.954069990744443,-37.831081803898186,16716,16772,37908,CITY RD SW OF CECIL ST,INTERSECTION,All Moves,CITY RD/CECIL ST,5130,FERRARS STREET,FERRARS STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
145.432770896870437,-37.654380236554658,16717,16278,15810,HEALESVILLE-YARRA GLEN RD E BD BTWN YARRA GLEN BYPASS & HEALESVILLE-KINGLAKE RD,INTERSECTION,Scheduled PubTpt Bus flow,HEALESVILLE-YARRA GLEN RD BTWN YARRA GLEN BYPASS & HEALESVILLE-KINGLAKE RD,5787,HEALESVILLE-YARRA GLEN ROAD,HEALESVILLE-YARRA GLEN ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.028017905981415,-37.681845004985874,16718,16628,19923,ALEXANDER AV W BD E OF BORONIA ST,UNDEFINED,All Moves,ALEXANDER AV E OF BORONIA ST,9999,Missing Data,ALEXANDER AVENUE,APARX,Classification,Greater than 10 Years,17,1999,2400,0,0
144.504956494229134,-37.283513005336658,16719,16124,40080,NICHOLSON ST W BD 80M E OF CALDER HWY,MIDBLOCK,All Moves,NICHOLSON ST 80M E OF CALDER HWY,9999,Missing Data,NICHOLSON STREET,APARX,Classification,Greater than 10 Years,15,2001,40,0,0.05
144.989636182962727,-37.897258395292369,16720,16583,16392,ST KILDA ST S BD BTWN MARTIN ST & NORTH RD,INTERSECTION,Scheduled PubTpt Bus flow,ST KILDA ST BTWN MARTIN ST & NORTH RD,5840,BEACH ROAD,ST KILDA STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.017875239201032,-37.967239789930709,16721,16036,12633,BLUFF RD 25M AFTER CHELTENHAM RD,INTERSECTION,Scheduled PubTpt Bus flow,BLUFF RD 25M AFTER CHELTENHAM RD,5844,BLUFF ROAD,BLUFF ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.119526155913178,-37.926215689557942,16722,16279,36978,CLAYTON RD N OF DUNSTAN ST,INTERSECTION,All Moves,CLAYTON RD/DUNSTAN ST,5803,DONCASTER-MORDIALLOC ROAD,CLAYTON ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.967216514224191,-37.767594448686111,16723,16773,38691,VICTORIA ST W OF LYGON ST DEPARTURE,INTERSECTION,All Moves,LYGON ST N OF VICTORIA ST DEPARTURE,9999,Missing Data,VICTORIA STREET,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
145.072622524167485,-38.265515453881882,16724,16125,35450,MOOROODUC HWY SW OF CRAIGIE RD DEPARTURE,INTERSECTION,All Moves,MOOROODUC HWY NE OF CRAIGIE RD DEPARTURE,2860,MOOROODUC HIGHWAY,MOOROODUC HIGHWAY,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
147.644913660332207,-37.823599830060466,16725,16629,36961,PRINCES HWY SW OF MCEACHARN ST,INTERSECTION,All Moves,MCEACHARN ST & PRINCES HWY,2510,PRINCES HIGHWAY EAST,PRINCES HIGHWAY,TMVMT,Manual,Greater than 10 Years,17,1999,7600,380,0.05
145.027235102275313,-37.84329146847692,16726,16584,36904,TOORAK RD W OF GLENFERRIE RD DEPARTURE,INTERSECTION,All Moves,GLENFERRIE RD N OF TOORAK RD DEPARTURE,5898,TOORAK ROAD,TOORAK ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.822222599828905,-37.76155349531475,16727,16037,12218,FURLONG RD 50M BEFORE MEADOWBANK DR,INTERSECTION,Scheduled PubTpt Bus flow,FURLONG RD 50M BEFORE MEADOWBANK DR,5215,FURLONG ROAD,FURLONG ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.927796008564798,-37.75117194797739,16728,16280,9829,MORELAND RD 75M BEFORE PARKSIDE BLV,INTERSECTION,Scheduled PubTpt Bus flow,MORELAND RD 75M BEFORE PARKSIDE BLV,5978,MORELAND ROAD,MORELAND ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.939942500525092,-37.774627978772493,16729,16774,9765,BRUNSWICK RD 20M AFTER COHUNA ST,INTERSECTION,Scheduled PubTpt Bus flow,BRUNSWICK RD 20M AFTER COHUNA ST,5863,BRUNSWICK ROAD,BRUNSWICK ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.933094816174076,-38.55320679189618,16730,16126,42787,WHITELAWS TRK S BD 200M S OF BASS HWY,MIDBLOCK,All Moves,WHITELAWS TRK 200M S OF BASS HWY,9999,Missing Data,WHITELAWS TRACK,APARX,Classification,Greater than 10 Years,15,2001,120,30,0.32
144.919635399745374,-37.828538386800751,16731,16585,42093,COOK ST NE OF WESTGATE FWY,INTERSECTION,All Moves,WESTGATE FWY E BD RAMPS/COOK ST,5986,COOK STREET,COOK STREET,SCATS,Scats,Between 5 and 10 Years,8,2008,2700,0,0
145.0050472116111,-37.745429433486585,16732,16038,19673,BELL ST 100M AFTER PLENTY RD,INTERSECTION,Scheduled PubTpt Bus flow,BELL ST 100M AFTER PLENTY RD,2400,STATE (BELL/SPRINGVALE) HIGHWAY,BELL STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
143.791318034469015,-37.487849180644794,16733,16630,36324,VICTORIA ST S BD 300M N OF SUNRAYSIA HWY,MIDBLOCK,All Moves,VICTORIA ST 300M N OF SUNRAYSIA HWY,9999,Missing Data,VICTORIA STREET,APARX,Classification,Greater than 10 Years,20,1996,40,20,0.54
144.881780003967663,-37.820239412195832,16734,16281,16394,FRANCIS ST 15M BEFORE WILLIAMSTOWN RD,INTERSECTION,Scheduled PubTpt Bus flow,FRANCIS ST 15M BEFORE WILLIAMSTOWN RD,2120,DOCKLANDS HIGHWAY,FRANCIS STREET,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
146.690547997071491,-36.342124112623672,16735,16775,37449,BEECHWORTH-WODONGA MAIN RD SH.OF BEECHWORTH,INTERSECTION,All Moves,BEECHWORTH-WODONGA MAIN RD SH.OF BEECHWORTH,9999,Missing Data,OLD WOORAGEE ROAD,LASPD,Other,Greater than 10 Years,0,0,0,0,0
144.415997958438112,-37.220704288162054,16736,16127,41835,OLD CALDER HWY N BD ON RAMP TO CALDER FWY @ 4.5KM FROM KYNETON,MIDBLOCK,On Ramp,OLD CALDER HWY ON RAMP TO CALDER FWY @ 4.5KM FROM KYNETON,7051,5105F 2530B,BURTON-CALDER OUT RAMP ON,APARX,Classification,Greater than 10 Years,15,2001,930,80,0.09
144.864652978373641,-37.735322102005291,16737,16586,40712,MILLEARA RD N OF KEILOR PARK DR,INTERSECTION,All Moves,MILLEARA RD/KEILOR PARK DR,5864,ASCOT VALE-KEILOR ROAD,MILLEARA ROAD,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.941061799023117,-37.687816074452677,16738,16039,10408,CAMP RD W BD BTWN SYDNEY RD & BLAIR ST,INTERSECTION,Scheduled PubTpt Bus flow,CAMP RD BTWN SYDNEY RD & BLAIR ST,5873,BROADMEADOWS-TULLAMARINE ROAD,CAMP ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.67951622764997,-36.713653786821439,16739,16631,39320,NORTHERN HWY N BD 300M S OF TOOLLEEN-AXEDALE RD,MIDBLOCK,All Moves,NORTHERN HWY 300M S OF TOOLLEEN-AXEDALE RD,2540,NORTHERN HIGHWAY,NORTHERN HIGHWAY,APARX,Classification,Greater than 10 Years,0,0,0,0,0
144.869376307938154,-37.783044374580605,16740,16282,36891,BALLARAT RD SE OF CHURCHILL AVE,INTERSECTION,Left Missing,BALLARAT RD/CHURCHILL AVE,2520,WESTERN HIGHWAY,BALLARAT ROAD,SCATS,Scats,Less than 2 Years,0,2016,15000,0,0
145.030437108504913,-37.902726961767371,16741,16776,37154,NORTH RD W OF BOORAN RD DEPARTURE,INTERSECTION,All Moves,BOORAN RD N OF NORTH RD DEPARTURE,2060,NORTH ROAD HIGHWAY,NORTH ROAD,TMVMT,Manual,Greater than 10 Years,0,0,0,0,0
144.827806299951675,-37.819554189387432,16742,16128,39870,BROOKLYN LANDFILL & WASTE RECYCLING NWBD AT TIP ENTRANCE,MIDBLOCK,All Moves,BROOKLYN LANDFILL & WASTE RECYCLING AT TIP ENTRANCE,9999,Missing Data,OLD GEELONG ROAD,APARX,Classification,Greater than 10 Years,15,2001,540,270,0.51
144.634286288928593,-37.683117355586226,16743,16587,38137,MELTON HWY W BD BTW LEAKES RD & MT COTRELL RD,INTERSECTION,All Moves,MELTON HWY BTW LEAKES RD & MT COTRELL RD,2040,MELTON HIGHWAY,MELTON HIGHWAY,MOTSV,Manual,Between 2 and 5 Years,5,2011,9700,500,0.05
145.090409214833443,-37.954763549213254,16744,16040,11817,KINGSTON RD AT NEAR WILLIS ST,INTERSECTION,Scheduled PubTpt Bus flow,KINGSTON RD AT NEAR WILLIS ST,5970,HEATHERTON ROAD,KINGSTON ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
144.957839709824611,-37.799748831690913,16745,16632,19646,GRATTAN ST E OF BERKELEY ST,INTERSECTION,All Moves,GRATTAN ST NR BERKELEY ST,9999,Missing Data,GRATTAN STREET,SCATS,Scats,Greater than 10 Years,0,0,0,0,0
144.865137693652457,-37.76958389904118,16746,16283,10543,MILITARY RD 10M OPP RIVERSIDE AVE,INTERSECTION,Scheduled PubTpt Bus flow,MILITARY RD 10M OPP RIVERSIDE AVE,5864,ASCOT VALE-KEILOR ROAD,MILITARY ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.076677597955211,-37.895002699144868,16747,16777,15816,POATH RD S BD BTWN RAILWAY PARADE & KANGAROO RD,INTERSECTION,Scheduled PubTpt Bus flow,POATH RD BTWN RAILWAY PARADE & KANGAROO RD,9999,Missing Data,POATH ROAD,PUBTT,Other,Greater than 10 Years,0,0,0,0,0
145.329262695058077,-38.088832483883387,16748,16129,39514,THOMPSONS RD W BD 300M W OF BERWICK-CRANBOURNE RD,MIDBLOCK,All Moves,THOMPSONS RD 300M W OF BERWICK-CRANBOURNE RD,5164,THOMPSON ROAD,THOMPSONS ROAD,APARX,Classification,Between 5 and 10 Years,10,2006,4200,510,0.12
145.237381988774928,-37.824304498361577,16749,16588,19461,GREAT RYRIE ST N OF CANTERBURY RD,INTERSECTION,All Moves,CANTERBURY ROAD / GREAT RYRIE STREET,9999,Missing Data,GREAT RYRIE STREET,SCATS,Scats,Between 2 and 5 Years,2,2014,1900,0,0
